tourney_id,tourney_name,surface,draw_size,winner_ht,winner_age,winner_rank,winner_rank_points,winner_ioc
2005-3348,New Haven,Hard,48,185.0,25.650924024600002,67.0,545.0,USA
2005-3348,New Haven,Hard,48,180.0,23.310061601599998,20.0,1325.0,ESP
2005-3348,New Haven,Hard,48,198.0,24.0876112252,47.0,752.0,ROU
2005-3348,New Haven,Hard,48,185.0,22.1081451061,57.0,674.0,RUS
2005-3348,New Haven,Hard,48,175.0,23.3894592745,18.0,1370.0,ESP
2005-3348,New Haven,Hard,48,188.0,23.920602327199997,27.0,1170.0,ESP
2005-3348,New Haven,Hard,48,188.0,21.7686516085,48.0,735.0,ESP
2005-3348,New Haven,Hard,48,185.0,25.650924024600002,67.0,545.0,USA
2005-3348,New Haven,Hard,48,198.0,24.0876112252,47.0,752.0,ROU
2005-3348,New Haven,Hard,48,175.0,23.3894592745,18.0,1370.0,ESP
2005-3348,New Haven,Hard,48,188.0,23.920602327199997,27.0,1170.0,ESP
2005-3348,New Haven,Hard,48,185.0,25.650924024600002,67.0,545.0,USA
2005-3348,New Haven,Hard,48,188.0,23.920602327199997,27.0,1170.0,ESP
2005-3348,New Haven,Hard,48,185.0,25.650924024600002,67.0,545.0,USA
2005-440,'s-Hertogenbosch,Grass,32,180.0,23.1184120465,13.0,1515.0,ESP
2005-440,'s-Hertogenbosch,Grass,32,183.0,29.5195071869,101.0,396.0,GER
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.070499657800003,65.0,595.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,185.0,23.4168377823,60.0,649.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,188.0,32.7994524298,63.0,603.0,ITA
2005-440,'s-Hertogenbosch,Grass,32,193.0,28.7611225188,89.0,445.0,NED
2005-440,'s-Hertogenbosch,Grass,32,188.0,22.0260095825,81.0,506.0,ESP
2005-440,'s-Hertogenbosch,Grass,32,196.0,28.596851471599997,188.0,233.0,AUS
2005-440,'s-Hertogenbosch,Grass,32,183.0,33.2238193018,112.0,378.0,SWE
2005-440,'s-Hertogenbosch,Grass,32,185.0,23.4798083504,129.0,334.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,190.0,34.2395619439,86.0,473.0,AUS
2005-440,'s-Hertogenbosch,Grass,32,196.0,21.2046543463,21.0,1315.0,CRO
2005-440,'s-Hertogenbosch,Grass,32,193.0,20.829568788499998,35.0,985.0,SWE
2005-440,'s-Hertogenbosch,Grass,32,178.0,21.659137577,64.0,600.0,GER
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.9356605065,77.0,520.0,CZE
2005-440,'s-Hertogenbosch,Grass,32,175.0,23.4140999316,14.0,1490.0,ARG
2005-440,'s-Hertogenbosch,Grass,32,183.0,29.5195071869,101.0,396.0,GER
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.070499657800003,65.0,595.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,188.0,32.7994524298,63.0,603.0,ITA
2005-440,'s-Hertogenbosch,Grass,32,196.0,28.596851471599997,188.0,233.0,AUS
2005-440,'s-Hertogenbosch,Grass,32,183.0,33.2238193018,112.0,378.0,SWE
2005-440,'s-Hertogenbosch,Grass,32,196.0,21.2046543463,21.0,1315.0,CRO
2005-440,'s-Hertogenbosch,Grass,32,178.0,21.659137577,64.0,600.0,GER
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.9356605065,77.0,520.0,CZE
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.070499657800003,65.0,595.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,196.0,28.596851471599997,188.0,233.0,AUS
2005-440,'s-Hertogenbosch,Grass,32,196.0,21.2046543463,21.0,1315.0,CRO
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.9356605065,77.0,520.0,CZE
2005-440,'s-Hertogenbosch,Grass,32,190.0,25.070499657800003,65.0,595.0,FRA
2005-440,'s-Hertogenbosch,Grass,32,196.0,21.2046543463,21.0,1315.0,CRO
2005-440,'s-Hertogenbosch,Grass,32,196.0,21.2046543463,21.0,1315.0,CRO
2005-337,Vienna,Hard,32,180.0,23.772758384699998,9.0,1905.0,ARG
2005-337,Vienna,Hard,32,178.0,22.2861054073,229.0,155.0,AUT
2005-337,Vienna,Hard,32,188.0,29.158110883000003,79.0,490.0,ECU
2005-337,Vienna,Hard,32,183.0,25.659137577,22.0,1290.0,ESP
2005-337,Vienna,Hard,32,185.0,26.869267624899997,15.0,1480.0,CZE
2005-337,Vienna,Hard,32,185.0,31.0937713895,27.0,1100.0,GBR
2005-337,Vienna,Hard,32,185.0,25.234770705,127.0,339.0,AUT
2005-337,Vienna,Hard,32,188.0,24.0547570157,23.0,1220.0,ESP
2005-337,Vienna,Hard,32,183.0,25.1991786448,20.0,1325.0,CHI
2005-337,Vienna,Hard,32,190.0,29.1197809719,31.0,1005.0,ESP
2005-337,Vienna,Hard,32,188.0,27.5208761123,40.0,880.0,GER
2005-337,Vienna,Hard,32,193.0,26.5626283368,13.0,1530.0,CRO
2005-337,Vienna,Hard,32,180.0,23.4442162902,18.0,1350.0,ESP
2005-337,Vienna,Hard,32,183.0,21.3880903491,75.0,509.0,CZE
2005-337,Vienna,Hard,32,173.0,26.0424366872,138.0,300.0,MON
2005-337,Vienna,Hard,32,183.0,24.386036961,52.0,725.0,AUT
2005-337,Vienna,Hard,32,180.0,23.772758384699998,9.0,1905.0,ARG
2005-337,Vienna,Hard,32,183.0,25.659137577,22.0,1290.0,ESP
2005-337,Vienna,Hard,32,185.0,26.869267624899997,15.0,1480.0,CZE
2005-337,Vienna,Hard,32,188.0,24.0547570157,23.0,1220.0,ESP
2005-337,Vienna,Hard,32,183.0,25.1991786448,20.0,1325.0,CHI
2005-337,Vienna,Hard,32,193.0,26.5626283368,13.0,1530.0,CRO
2005-337,Vienna,Hard,32,180.0,23.4442162902,18.0,1350.0,ESP
2005-337,Vienna,Hard,32,173.0,26.0424366872,138.0,300.0,MON
2005-337,Vienna,Hard,32,183.0,25.659137577,22.0,1290.0,ESP
2005-337,Vienna,Hard,32,185.0,26.869267624899997,15.0,1480.0,CZE
2005-337,Vienna,Hard,32,193.0,26.5626283368,13.0,1530.0,CRO
2005-337,Vienna,Hard,32,180.0,23.4442162902,18.0,1350.0,ESP
2005-337,Vienna,Hard,32,183.0,25.659137577,22.0,1290.0,ESP
2005-337,Vienna,Hard,32,193.0,26.5626283368,13.0,1530.0,CRO
2005-337,Vienna,Hard,32,193.0,26.5626283368,13.0,1530.0,CRO
2005-338,Sydney,Hard,32,180.0,23.8767967146,3.0,3590.0,AUS
2005-338,Sydney,Hard,32,173.0,27.0663928816,106.0,413.0,FRA
2005-338,Sydney,Hard,32,190.0,33.8179329227,103.0,423.0,AUS
2005-338,Sydney,Hard,32,180.0,29.8015058179,31.0,981.0,SWE
2005-338,Sydney,Hard,32,198.0,22.5297741273,11.0,1745.0,SWE
2005-338,Sydney,Hard,32,196.0,27.515400410700003,48.0,800.0,BLR
2005-338,Sydney,Hard,32,188.0,23.0882956879,37.0,935.0,USA
2005-338,Sydney,Hard,32,188.0,23.7152635181,30.0,1000.0,USA
2005-338,Sydney,Hard,32,183.0,20.6406570842,158.0,283.0,CZE
2005-338,Sydney,Hard,32,188.0,21.1553730322,36.0,938.0,ESP
2005-338,Sydney,Hard,32,185.0,23.4688569473,87.0,459.0,FIN
2005-338,Sydney,Hard,32,183.0,30.954140999299998,17.0,1325.0,ROU
2005-338,Sydney,Hard,32,188.0,23.3073237509,24.0,1220.0,ESP
2005-338,Sydney,Hard,32,190.0,24.648870636599998,52.0,765.0,FRA
2005-338,Sydney,Hard,32,185.0,21.4948665298,53.0,756.0,RUS
2005-338,Sydney,Hard,32,185.0,26.12183436,34.0,950.0,CZE
2005-338,Sydney,Hard,32,180.0,23.8767967146,3.0,3590.0,AUS
2005-338,Sydney,Hard,32,180.0,29.8015058179,31.0,981.0,SWE
2005-338,Sydney,Hard,32,196.0,27.515400410700003,48.0,800.0,BLR
2005-338,Sydney,Hard,32,188.0,23.7152635181,30.0,1000.0,USA
2005-338,Sydney,Hard,32,183.0,20.6406570842,158.0,283.0,CZE
2005-338,Sydney,Hard,32,183.0,30.954140999299998,17.0,1325.0,ROU
2005-338,Sydney,Hard,32,188.0,23.3073237509,24.0,1220.0,ESP
2005-338,Sydney,Hard,32,185.0,26.12183436,34.0,950.0,CZE
2005-338,Sydney,Hard,32,180.0,23.8767967146,3.0,3590.0,AUS
2005-338,Sydney,Hard,32,196.0,27.515400410700003,48.0,800.0,BLR
2005-338,Sydney,Hard,32,183.0,20.6406570842,158.0,283.0,CZE
2005-338,Sydney,Hard,32,185.0,26.12183436,34.0,950.0,CZE
2005-338,Sydney,Hard,32,180.0,23.8767967146,3.0,3590.0,AUS
2005-338,Sydney,Hard,32,183.0,20.6406570842,158.0,283.0,CZE
2005-338,Sydney,Hard,32,180.0,23.8767967146,3.0,3590.0,AUS
2005-568,St. Petersburg,Carpet,32,178.0,24.394250513299998,8.0,2000.0,RUS
2005-568,St. Petersburg,Carpet,32,178.0,29.2210814511,84.0,489.0,USA
2005-568,St. Petersburg,Carpet,32,183.0,24.424366871999997,50.0,740.0,AUT
2005-568,St. Petersburg,Carpet,32,183.0,28.303901437399997,29.0,1075.0,GER
2005-568,St. Petersburg,Carpet,32,183.0,23.3319644079,27.0,1090.0,RUS
2005-568,St. Petersburg,Carpet,32,190.0,30.1902806297,68.0,545.0,FRA
2005-568,St. Petersburg,Carpet,32,180.0,24.6516084873,54.0,698.0,FRA
2005-568,St. Petersburg,Carpet,32,183.0,25.7166324435,80.0,496.0,CZE
2005-568,St. Petersburg,Carpet,32,188.0,21.941136208099998,39.0,845.0,ESP
2005-568,St. Petersburg,Carpet,32,185.0,21.5715263518,92.0,457.0,ARG
2005-568,St. Petersburg,Carpet,32,193.0,19.797399041800002,205.0,187.0,UKR
2005-568,St. Petersburg,Carpet,32,190.0,32.5201916496,65.0,560.0,DEN
2005-568,St. Petersburg,Carpet,32,193.0,32.1314168378,37.0,878.0,GBR
2005-568,St. Petersburg,Carpet,32,180.0,27.2470910335,97.0,429.0,USA
2005-568,St. Petersburg,Carpet,32,183.0,31.7399041752,55.0,685.0,ROU
2005-568,St. Petersburg,Carpet,32,180.0,30.587268993800002,15.0,1525.0,SWE
2005-568,St. Petersburg,Carpet,32,178.0,24.394250513299998,8.0,2000.0,RUS
2005-568,St. Petersburg,Carpet,32,183.0,28.303901437399997,29.0,1075.0,GER
2005-568,St. Petersburg,Carpet,32,183.0,23.3319644079,27.0,1090.0,RUS
2005-568,St. Petersburg,Carpet,32,183.0,25.7166324435,80.0,496.0,CZE
2005-568,St. Petersburg,Carpet,32,188.0,21.941136208099998,39.0,845.0,ESP
2005-568,St. Petersburg,Carpet,32,190.0,32.5201916496,65.0,560.0,DEN
2005-568,St. Petersburg,Carpet,32,193.0,32.1314168378,37.0,878.0,GBR
2005-568,St. Petersburg,Carpet,32,180.0,30.587268993800002,15.0,1525.0,SWE
2005-568,St. Petersburg,Carpet,32,183.0,28.303901437399997,29.0,1075.0,GER
2005-568,St. Petersburg,Carpet,32,183.0,25.7166324435,80.0,496.0,CZE
2005-568,St. Petersburg,Carpet,32,188.0,21.941136208099998,39.0,845.0,ESP
2005-568,St. Petersburg,Carpet,32,180.0,30.587268993800002,15.0,1525.0,SWE
2005-568,St. Petersburg,Carpet,32,183.0,28.303901437399997,29.0,1075.0,GER
2005-568,St. Petersburg,Carpet,32,180.0,30.587268993800002,15.0,1525.0,SWE
2005-568,St. Petersburg,Carpet,32,180.0,30.587268993800002,15.0,1525.0,SWE
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,178.0,32.720054757,76.0,509.0,FRA
2005-560,US Open,Hard,128,175.0,24.7556468172,86.0,469.0,ESP
2005-560,US Open,Hard,128,168.0,24.6105407255,29.0,1100.0,BEL
2005-560,US Open,Hard,128,173.0,27.698836413400002,91.0,449.0,FRA
2005-560,US Open,Hard,128,190.0,18.291581108800003,122.0,358.0,GBR
2005-560,US Open,Hard,128,183.0,28.1505817933,38.0,900.0,GER
2005-560,US Open,Hard,128,185.0,26.7542778919,18.0,1390.0,CZE
2005-560,US Open,Hard,128,180.0,23.657768651599998,11.0,1700.0,ARG
2005-560,US Open,Hard,128,196.0,27.312799452399997,103.0,413.0,NED
2005-560,US Open,Hard,128,185.0,22.71321013,138.0,302.0,RUS
2005-560,US Open,Hard,128,183.0,25.0841889117,23.0,1255.0,CHI
2005-560,US Open,Hard,128,190.0,29.004791238899998,33.0,1030.0,ESP
2005-560,US Open,Hard,128,188.0,33.0102669405,59.0,639.0,ITA
2005-560,US Open,Hard,128,185.0,26.2094455852,51.0,715.0,THA
2005-560,US Open,Hard,128,178.0,24.240930869299998,6.0,2215.0,RUS
2005-560,US Open,Hard,128,180.0,24.509240246399997,4.0,3335.0,AUS
2005-560,US Open,Hard,128,190.0,22.8583162218,44.0,818.0,ARG
2005-560,US Open,Hard,128,183.0,20.0219028063,95.0,436.0,ESP
2005-560,US Open,Hard,128,188.0,24.34770705,27.0,1190.0,USA
2005-560,US Open,Hard,128,175.0,23.40862423,15.0,1420.0,ESP
2005-560,US Open,Hard,128,188.0,31.488021902800003,141.0,292.0,SVK
2005-560,US Open,Hard,128,185.0,23.430527036300003,282.0,131.0,SUI
2005-560,US Open,Hard,128,183.0,27.6495550992,17.0,1391.0,SVK
2005-560,US Open,Hard,128,188.0,21.787816564,48.0,770.0,ESP
2005-560,US Open,Hard,128,190.0,22.409308692699998,157.0,275.0,CHI
2005-560,US Open,Hard,128,188.0,18.2724161533,97.0,431.0,SRB
2005-560,US Open,Hard,128,196.0,21.415468856900002,24.0,1230.0,CRO
2005-560,US Open,Hard,128,196.0,28.1478439425,32.0,1055.0,BLR
2005-560,US Open,Hard,128,180.0,24.4982888433,74.0,511.0,FRA
2005-560,US Open,Hard,128,185.0,24.101300479099997,57.0,667.0,FIN
2005-560,US Open,Hard,128,175.0,25.9028062971,108.0,399.0,GER
2005-560,US Open,Hard,128,175.0,23.624914442199998,8.0,1765.0,ARG
2005-560,US Open,Hard,128,183.0,31.112936345,47.0,780.0,USA
2005-560,US Open,Hard,128,193.0,21.0403832991,42.0,825.0,SWE
2005-560,US Open,Hard,128,188.0,23.9397672827,21.0,1260.0,ESP
2005-560,US Open,Hard,128,190.0,30.439425051300002,25.0,1230.0,CZE
2005-560,US Open,Hard,128,183.0,25.8863791923,58.0,665.0,CHI
2005-560,US Open,Hard,128,183.0,20.421629021199998,62.0,587.0,SUI
2005-560,US Open,Hard,128,180.0,26.9431895962,10.0,1717.0,ARG
2005-560,US Open,Hard,128,185.0,19.197809719400002,13.0,1489.0,FRA
2005-560,US Open,Hard,128,180.0,28.980150581799997,236.0,159.0,ITA
2005-560,US Open,Hard,128,190.0,30.0369609856,75.0,510.0,FRA
2005-560,US Open,Hard,128,193.0,26.4476386037,19.0,1360.0,CRO
2005-560,US Open,Hard,128,188.0,27.405886379200002,31.0,1055.0,GER
2005-560,US Open,Hard,128,180.0,29.3442847365,98.0,420.0,GER
2005-560,US Open,Hard,128,183.0,22.893908281999998,46.0,795.0,USA
2005-560,US Open,Hard,128,193.0,22.3080082136,68.0,531.0,LUX
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,208.0,26.4996577687,94.0,440.0,CRO
2005-560,US Open,Hard,128,175.0,24.687200547600003,56.0,675.0,BRA
2005-560,US Open,Hard,128,196.0,19.947980835,34.0,965.0,CZE
2005-560,US Open,Hard,128,183.0,23.1786447639,26.0,1220.0,RUS
2005-560,US Open,Hard,128,183.0,33.4346338125,111.0,393.0,SWE
2005-560,US Open,Hard,128,185.0,25.1115674196,54.0,701.0,BEL
2005-560,US Open,Hard,128,190.0,20.3312799452,195.0,202.0,USA
2005-560,US Open,Hard,128,180.0,30.4339493498,14.0,1460.0,SWE
2005-560,US Open,Hard,128,175.0,27.252566735100004,35.0,960.0,FRA
2005-560,US Open,Hard,128,190.0,28.9664613279,357.0,85.0,BRA
2005-560,US Open,Hard,128,180.0,23.3292265572,20.0,1350.0,ESP
2005-560,US Open,Hard,128,185.0,25.6700889802,49.0,740.0,USA
2005-560,US Open,Hard,128,185.0,22.1273100616,52.0,709.0,RUS
2005-560,US Open,Hard,128,188.0,18.932238193,352.0,87.0,USA
2005-560,US Open,Hard,128,185.0,19.2388774812,2.0,4320.0,ESP
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,168.0,24.6105407255,29.0,1100.0,BEL
2005-560,US Open,Hard,128,173.0,27.698836413400002,91.0,449.0,FRA
2005-560,US Open,Hard,128,183.0,28.1505817933,38.0,900.0,GER
2005-560,US Open,Hard,128,180.0,23.657768651599998,11.0,1700.0,ARG
2005-560,US Open,Hard,128,183.0,25.0841889117,23.0,1255.0,CHI
2005-560,US Open,Hard,128,188.0,33.0102669405,59.0,639.0,ITA
2005-560,US Open,Hard,128,185.0,26.2094455852,51.0,715.0,THA
2005-560,US Open,Hard,128,180.0,24.509240246399997,4.0,3335.0,AUS
2005-560,US Open,Hard,128,188.0,24.34770705,27.0,1190.0,USA
2005-560,US Open,Hard,128,175.0,23.40862423,15.0,1420.0,ESP
2005-560,US Open,Hard,128,183.0,27.6495550992,17.0,1391.0,SVK
2005-560,US Open,Hard,128,188.0,21.787816564,48.0,770.0,ESP
2005-560,US Open,Hard,128,188.0,18.2724161533,97.0,431.0,SRB
2005-560,US Open,Hard,128,196.0,28.1478439425,32.0,1055.0,BLR
2005-560,US Open,Hard,128,185.0,24.101300479099997,57.0,667.0,FIN
2005-560,US Open,Hard,128,175.0,23.624914442199998,8.0,1765.0,ARG
2005-560,US Open,Hard,128,193.0,21.0403832991,42.0,825.0,SWE
2005-560,US Open,Hard,128,183.0,25.8863791923,58.0,665.0,CHI
2005-560,US Open,Hard,128,183.0,20.421629021199998,62.0,587.0,SUI
2005-560,US Open,Hard,128,185.0,19.197809719400002,13.0,1489.0,FRA
2005-560,US Open,Hard,128,193.0,26.4476386037,19.0,1360.0,CRO
2005-560,US Open,Hard,128,188.0,27.405886379200002,31.0,1055.0,GER
2005-560,US Open,Hard,128,183.0,22.893908281999998,46.0,795.0,USA
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,196.0,19.947980835,34.0,965.0,CZE
2005-560,US Open,Hard,128,183.0,23.1786447639,26.0,1220.0,RUS
2005-560,US Open,Hard,128,185.0,25.1115674196,54.0,701.0,BEL
2005-560,US Open,Hard,128,175.0,27.252566735100004,35.0,960.0,FRA
2005-560,US Open,Hard,128,180.0,23.3292265572,20.0,1350.0,ESP
2005-560,US Open,Hard,128,185.0,25.6700889802,49.0,740.0,USA
2005-560,US Open,Hard,128,185.0,19.2388774812,2.0,4320.0,ESP
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,183.0,28.1505817933,38.0,900.0,GER
2005-560,US Open,Hard,128,180.0,23.657768651599998,11.0,1700.0,ARG
2005-560,US Open,Hard,128,188.0,33.0102669405,59.0,639.0,ITA
2005-560,US Open,Hard,128,180.0,24.509240246399997,4.0,3335.0,AUS
2005-560,US Open,Hard,128,183.0,27.6495550992,17.0,1391.0,SVK
2005-560,US Open,Hard,128,188.0,21.787816564,48.0,770.0,ESP
2005-560,US Open,Hard,128,185.0,24.101300479099997,57.0,667.0,FIN
2005-560,US Open,Hard,128,175.0,23.624914442199998,8.0,1765.0,ARG
2005-560,US Open,Hard,128,183.0,25.8863791923,58.0,665.0,CHI
2005-560,US Open,Hard,128,185.0,19.197809719400002,13.0,1489.0,FRA
2005-560,US Open,Hard,128,183.0,22.893908281999998,46.0,795.0,USA
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,185.0,25.1115674196,54.0,701.0,BEL
2005-560,US Open,Hard,128,180.0,23.3292265572,20.0,1350.0,ESP
2005-560,US Open,Hard,128,185.0,25.6700889802,49.0,740.0,USA
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,180.0,23.657768651599998,11.0,1700.0,ARG
2005-560,US Open,Hard,128,180.0,24.509240246399997,4.0,3335.0,AUS
2005-560,US Open,Hard,128,185.0,24.101300479099997,57.0,667.0,FIN
2005-560,US Open,Hard,128,175.0,23.624914442199998,8.0,1765.0,ARG
2005-560,US Open,Hard,128,183.0,22.893908281999998,46.0,795.0,USA
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,185.0,25.6700889802,49.0,740.0,USA
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,180.0,24.509240246399997,4.0,3335.0,AUS
2005-560,US Open,Hard,128,183.0,22.893908281999998,46.0,795.0,USA
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-560,US Open,Hard,128,180.0,35.3347022587,7.0,2190.0,USA
2005-560,US Open,Hard,128,185.0,24.0574948665,1.0,6975.0,SUI
2005-615,Dusseldorf,Clay,32,175.0,23.337440109499997,9.0,2040.0,ARG
2005-615,Dusseldorf,Clay,32,175.0,23.337440109499997,9.0,2040.0,ARG
2005-615,Dusseldorf,Clay,32,175.0,23.337440109499997,9.0,2040.0,ARG
2005-615,Dusseldorf,Clay,32,196.0,19.6605065024,46.0,815.0,CZE
2005-615,Dusseldorf,Clay,32,175.0,26.4339493498,6.0,2440.0,ARG
2005-615,Dusseldorf,Clay,32,183.0,25.5989048597,23.0,1205.0,CHI
2005-615,Dusseldorf,Clay,32,175.0,26.4339493498,6.0,2440.0,ARG
2005-615,Dusseldorf,Clay,32,188.0,27.1184120465,22.0,1215.0,GER
2005-615,Dusseldorf,Clay,32,183.0,25.5989048597,23.0,1205.0,CHI
2005-615,Dusseldorf,Clay,32,185.0,27.4715947981,10.0,1745.0,ARG
2005-615,Dusseldorf,Clay,32,183.0,24.796714579099998,26.0,1200.0,CHI
2005-615,Dusseldorf,Clay,32,183.0,24.796714579099998,26.0,1200.0,CHI
2005-615,Dusseldorf,Clay,32,175.0,26.9650924025,24.0,1200.0,FRA
2005-615,Dusseldorf,Clay,32,180.0,30.146475017100002,20.0,1313.0,SWE
2005-615,Dusseldorf,Clay,32,180.0,30.146475017100002,20.0,1313.0,SWE
2005-615,Dusseldorf,Clay,32,175.0,23.1211498973,21.0,1225.0,ESP
2005-615,Dusseldorf,Clay,32,175.0,23.1211498973,21.0,1225.0,ESP
2005-615,Dusseldorf,Clay,32,190.0,21.6125941136,54.0,715.0,GER
2005-615,Dusseldorf,Clay,32,180.0,23.041752224499998,16.0,1415.0,ESP
2005-615,Dusseldorf,Clay,32,183.0,30.8254620123,43.0,875.0,USA
2005-605,Masters Cup,Carpet,8,185.0,24.2683093771,1.0,6225.0,SUI
2005-605,Masters Cup,Carpet,8,185.0,24.2683093771,1.0,6225.0,SUI
2005-605,Masters Cup,Carpet,8,185.0,24.2683093771,1.0,6225.0,SUI
2005-605,Masters Cup,Carpet,8,185.0,24.2683093771,1.0,6225.0,SUI
2005-605,Masters Cup,Carpet,8,180.0,23.868583162199997,12.0,1720.0,ARG
2005-605,Masters Cup,Carpet,8,180.0,23.868583162199997,12.0,1720.0,ARG
2005-605,Masters Cup,Carpet,8,180.0,23.868583162199997,12.0,1720.0,ARG
2005-605,Masters Cup,Carpet,8,180.0,23.868583162199997,12.0,1720.0,ARG
2005-605,Masters Cup,Carpet,8,193.0,26.6584531143,8.0,2080.0,CRO
2005-605,Masters Cup,Carpet,8,178.0,24.451745379899997,7.0,2090.0,RUS
2005-605,Masters Cup,Carpet,8,178.0,24.451745379899997,7.0,2090.0,RUS
2005-605,Masters Cup,Carpet,8,178.0,24.451745379899997,7.0,2090.0,RUS
2005-605,Masters Cup,Carpet,8,175.0,26.932238193000003,9.0,1850.0,ARG
2005-605,Masters Cup,Carpet,8,175.0,26.932238193000003,9.0,1850.0,ARG
2005-605,Masters Cup,Carpet,8,183.0,25.2950034223,13.0,1690.0,CHI
2005-D001,Davis Cup WG R1: SVK vs ESP,Hard,4,180.0,22.907597535900003,43.0,867.0,SVK
2005-D001,Davis Cup WG R1: SVK vs ESP,Hard,4,183.0,27.151266256,29.0,1151.0,SVK
2005-D001,Davis Cup WG R1: SVK vs ESP,Hard,4,180.0,25.385352498299998,186.0,233.0,SVK
2005-D001,Davis Cup WG R1: SVK vs ESP,Hard,4,188.0,21.2895277207,37.0,953.0,ESP
2005-D002,Davis Cup WG R1: SUI vs NED,Hard,4,193.0,28.4736481862,73.0,545.0,NED
2005-D002,Davis Cup WG R1: SUI vs NED,Hard,4,196.0,26.8145106092,78.0,518.0,NED
2005-D002,Davis Cup WG R1: SUI vs NED,Hard,4,193.0,28.4736481862,73.0,545.0,NED
2005-D002,Davis Cup WG R1: SUI vs NED,Hard,4,185.0,23.4688569473,150.0,312.0,SUI
2005-D003,Davis Cup WG R1: AUS vs AUT,Grass,4,180.0,24.010951403099998,2.0,3990.0,AUS
2005-D003,Davis Cup WG R1: AUS vs AUT,Grass,4,190.0,33.9520876112,63.0,593.0,AUS
2005-D003,Davis Cup WG R1: AUS vs AUT,Grass,4,201.0,19.5838466804,280.0,135.0,AUS
2005-D004,Davis Cup WG R1: ARG vs CZE,Clay,4,180.0,23.1594798084,10.0,1945.0,ARG
2005-D004,Davis Cup WG R1: ARG vs CZE,Clay,4,175.0,23.1266255989,5.0,2410.0,ARG
2005-D004,Davis Cup WG R1: ARG vs CZE,Clay,4,175.0,23.1266255989,5.0,2410.0,ARG
2005-D004,Davis Cup WG R1: ARG vs CZE,Clay,4,183.0,28.457221081500002,59.0,630.0,ARG
2005-D005,Davis Cup WG R1: RUS vs CHI,Carpet,4,183.0,24.5859000684,19.0,1350.0,CHI
2005-D005,Davis Cup WG R1: RUS vs CHI,Carpet,4,193.0,25.0896646133,4.0,3360.0,RUS
2005-D005,Davis Cup WG R1: RUS vs CHI,Carpet,4,193.0,25.0896646133,4.0,3360.0,RUS
2005-D005,Davis Cup WG R1: RUS vs CHI,Carpet,4,178.0,23.742642026,15.0,1455.0,RUS
2005-D006,Davis Cup WG R1: FRA vs SWE,Clay,4,185.0,23.129363449699998,99.0,436.0,FRA
2005-D006,Davis Cup WG R1: FRA vs SWE,Clay,4,180.0,29.9356605065,25.0,1173.0,SWE
2005-D006,Davis Cup WG R1: FRA vs SWE,Clay,4,198.0,22.6639288159,11.0,1755.0,SWE
2005-D006,Davis Cup WG R1: FRA vs SWE,Clay,4,185.0,23.129363449699998,99.0,436.0,FRA
2005-D007,Davis Cup WG R1: ROU vs BLR,Clay,4,196.0,27.6495550992,38.0,950.0,BLR
2005-D007,Davis Cup WG R1: ROU vs BLR,Clay,4,183.0,31.0882956879,24.0,1210.0,ROU
2005-D007,Davis Cup WG R1: ROU vs BLR,Clay,4,183.0,31.0882956879,24.0,1210.0,ROU
2005-D007,Davis Cup WG R1: ROU vs BLR,Clay,4,198.0,23.608487337399996,84.0,483.0,ROU
2005-D008,Davis Cup WG R1: USA vs CRO,Hard,4,193.0,25.9493497604,14.0,1575.0,CRO
2005-D008,Davis Cup WG R1: USA vs CRO,Hard,4,188.0,22.4996577687,3.0,3855.0,USA
2005-D008,Davis Cup WG R1: USA vs CRO,Hard,4,193.0,25.9493497604,14.0,1575.0,CRO
2005-D008,Davis Cup WG R1: USA vs CRO,Hard,4,193.0,26.8364134155,918.0,8.0,USA
